Sentence,ORG1,ORG2,ORG3,ORG4,ORG5
招标人：莆田市湄洲湾自来水有限公司招标代理机构：莆田市建佳工程管理有限公司,莆田市湄洲湾自来水有限公司,,,,
蒙牛乳业（焦作）有限公司软化水供水系统改造项目,蒙牛乳业焦作有限公司,,,,
安徽省招标集团股份有限公司受内蒙古蒙牛乳业（集团）股份有限公司委托，现对蒙牛乳业（焦作）有限公司软化水供水系统改造项目进行公开招标，欢迎符合资格条件的投标人参加。,安徽省招标集团股份有限公司,内蒙古蒙牛乳业（集团）股份有限公司,,,
二、项目名称：蒙牛乳业（焦作）有限公司软化水供水系统改造项目,蒙牛乳业（焦作）有限公司,,,,
监督单位：内蒙古蒙牛乳业（集团）股份有限公司招投标管理部,内蒙古蒙牛乳业（集团）股份有限公司,,,,
蒙牛乳业（焦作）有限公司,蒙牛乳业（焦作）有限公司,,,,
蒙牛乳业（焦作）有限公司：,蒙牛乳业（焦作）有限公司,,,,
2.1项目名称：朔州市污水处理厂提标技改项目设备采购,朔州市污水处理厂,,,,
;邀请单位：深圳市水务规划设计院有限公司;深圳市广汇源水利勘测设计有限公司;深圳市北林苑景观及建筑规划设计院有限公司;,深圳市水务规划设计院有限公司,深圳市广汇源水利勘测设计有限公司,深圳市北林苑景观及建筑规划设计院有限公司,,
本招标项目已由临猗县水务局以临水发[2017]202号文批准建设，招标人为临猗县孙吉镇小王村民委员会，建设资金来自省级补助及地方配套资金。项目已具备招标条件，现对该项目的施工进行公开招标。,临猗县孙吉镇小王村民委员会,,,,
招标人：临猗县孙吉镇小王村民委员会,临猗县孙吉镇小王村民委员会,,,,
招标人名称：山西省禹门口水利工程管理局,山西省禹门口水利工程管理局,,,,
招标人：中国石油天然气股份有限公司西气东输管道分公司；,中国石油天然气股份有限公司,,,,
招标代理机构：北京华油鑫业工程技术有限公司；,北京华油鑫业工程技术有限公司,,,,
广东粤电湛江风力发电有限公司洪江区横岩风电场测风塔设计、安装及维护招标公告,广东粤电湛江风力发电有限公司,,,,
项目名称：广东粤电湛江风力发电有限公司洪江区横岩风电场测风塔设计、安装及维护（以下简称“项目”）,广东粤电湛江风力发电有限公司,,,,
测风塔位于湖南省怀化市洪江区横岩风电场内，海拔高程在430m～845m之间。地势高低起伏较大，坡度较大。区域场地内植被覆盖率较高。风电场四至坐标范围为：,湖南省怀化市洪江区横岩风电场,,,,
名称：广东粤电湛江风力发电有限公司,广东粤电湛江风力发电有限公司,,,,
项目名称：辽阳石化分公司循环水场水处理化学药剂及技术服务,辽阳石化分公司,,,,
根据辽阳石化分公司生产经营需要，需对循环水场进行水处理。辽阳石化分公司共16个循环水场，设计运行循环水量为177636m3/h，系统保有水量为78850m3/h。,辽阳石化分公司,,,,
（9）招标单位补充的其他内容：自购买标书时至开标期间内完成浙江油田公司HSE准入和市场准入材料（电子版）的编制工作；准入程序办理联系人：李辉龙：15881499759。,浙江油田公司,,,,
招标人：中国石油天然气股份有限公司浙江油田分公司西南采气厂,中国石油天然气股份有限公司,,,,
中国石油物资公司2018年1月23日,中国石油物资公司,,,,
建设单位：古交市钢源水务有限公司,古交市钢源水务有限公司,,,,
华能巢湖发电有限公司脱硫废浆液处理,华能巢湖发电有限公司,,,,
安徽省招标集团股份有限公司受华能巢湖发电有限责任公司的委托，对其“脱硫废浆液处理”进行公开招标，欢迎具备条件的国内投标人参加投标。,安徽省招标集团股份有限公司,华能巢湖发电有限责任公司,,,
广东元正招标采购有限公司受广州市南沙区黄阁镇农业综合服务中心的委托，对黄阁镇外江保洁项目进行公开招标采购，欢迎符合资格条件的供应商投标。,广东元正招标采购有限公司,广州市南沙区黄阁镇农业综合服务中心,,,
收款人：广东元正招标采购有限公司,广东元正招标采购有限公司,,,,
（一）采购人：广州市南沙区黄阁镇农业综合服务中心,广州市南沙区黄阁镇农业综合服务中心,,,,
2.1项目名称：太原市汾东污水处理厂主供电线路穿越潇河及污水厂排污口设置防洪影响评价。,太原市汾东污水处理厂,,,,
南京江城工程项目管理有限公司受南京新开源工程实业有限公司的委托，就其供水管网升级改造工程所需球墨铸铁管道及管件采购进行国内公开招标，现就有关事宜公告如下：,南京江城工程项目管理有限公司,,,,
广东元正招标采购有限公司受广东海洋大学的委托，拟对广东海洋大学水产学院酶标仪、PCR仪等采购项目进行竞争性谈判采购，欢迎符合资格条件的供应商参加。,广东元正招标采购有限公司,广东海洋大学水产学院,,,
二、项目名称：广东海洋大学水产学院酶标仪、PCR仪等采购项目,广东海洋大学水产学院,,,,
3、具有检察机关出具的无行贿犯罪档案记录证明或查询行贿犯罪档案结果告知函原件（注：由人民检察院受理出具，如没注明有效期的，自出具之日起2个月内有效，查询内容须包含响应供应商、法定代表人）；,人民检察院,,,,
广东海洋大学海洋气象实验室设备采购项目（项目编号：0835-180FE5700081）的谈判公告,广东海洋大学海洋气象实验室,,,,
广东元正招标采购有限公司受广东海洋大学的委托，拟对广东海洋大学海洋气象实验室设备采购项目进行竞争性谈判采购，欢迎符合资格条件的供应商参加。,广东元正招标采购有限公司,广东海洋大学,,,
二、项目名称：广东海洋大学海洋气象实验室设备采购项目,广东海洋大学海洋气象实验室,,,,
2.1项目名称：山西灵石天聚鑫源煤业有限公司（露采矿）矿山生态环境恢复治理试点示范工程监理,山西灵石天聚鑫源煤业有限公司,,,,
招标人：山西灵石天聚鑫源煤业有限公司,山西灵石天聚鑫源煤业有限公司,,,,
项目名称:中山大学南校园逸夫楼双电源改造工程,中山大学,,,,
内容及规模:中山大学南校园逸夫楼双电源改造工程，改造情况见本采购文件。,中山大学,,,,
标段名称:中山大学南校园逸夫楼双电源改造工程,中山大学,,,,
项目名称:中山大学校园水电管网设施维修改造程（二期）—南校园丰盛堂室内供电线路改造工程,中山大学,,,,
8.在中山大学工程投标、工期及质量承诺函中承诺完全响应本项目的用户需求书,中山大学,,,,
内容及规模:中山大学南校园364栋周边自行车停放点改造工程，改造情况见本采购文件。,中山大学,,,,
3中国恒大5131.6,中国恒大,,,,
12金地集团1403.2,金地集团,,,,
15旭辉集团1040.0,旭辉集团,,,,
16世贸房地产1010.2,世贸房地产,,,,
17泰禾集团1007.2,泰禾集团,,,,
20正荣集团910.2,正荣集团,,,,
项目名称:中山大学东校园北学院楼维修改造工程,中山大学,,,,
标段名称:中山大学东校园北学院楼维修改造工程,中山大学,,,,
（6）投标人需与新世界、招商、凯德、华润、绿城、万科、绿地、太古集团等2017年TOP10地产公司，其中之一合作过雕塑艺术品（附合同证明文件）。,太古集团,,,,
（2）中国展览馆协会展览陈列工程设计与施工一体化二级资质（含）以上，或深圳市会议展览业展览协会展览展示工程设计甲级和施工一级。两种之一即可。提供盖章扫描件；,中国展览馆协会,,,,
3、报名人在全国企业信用信息公示系统中无不良经营记录、无重大异常情况且未被招商蛇口武汉公司列入不合格供应商名册；,招商蛇口武汉公司,,,,
项目名称:中山大学北校园竹丝村商业用电低压改造工程,中山大学,,,,
内容及规模:中山大学北校园竹丝村商业用电低压改造工程，改造情况见本采购文件。,中山大学,,,,
标段名称:中山大学北校园竹丝村商业用电低压改造工程,中山大学,,,,
7.在中山大学工程投标、工期及质量承诺函中承诺完全响应本招标文件附件4：招标补充说明中固定单价合同的专用说明；,中山大学,,,,
项目名称:中山大学广州校区北校园医学科研楼1号2号项目原水泵房迁移工程,中山大学广州校区,,,,
内容及规模:中山大学广州校区北校园医学科研楼1号2号项目原水泵房迁移工程，改造情况见本采购文件,中山大学广州校区,,,,
标段名称:中山大学广州校区北校园医学科研楼1号2号项目原水泵房迁移工程,中山大学广州校区,,,,
安徽省招标集团股份有限公司受安庆皖能中科环保电力有限公司的委托，对其“安庆皖能中科环保电力有限公司#2炉CEMS烟气在线监测设备升级改造项目”进行二次公开招标，欢迎具备条件的国内投标人参加投标。,安徽省招标集团股份有限公司,安庆皖能中科环保电力有限公司,,,
二、招标项目名称：安庆皖能中科环保电力有限公司#2炉CEMS烟气在线监测设备升级改造项目,中科环保电力有限公司,,,,
1、项目名称：安徽华塑股份有限公司热电厂煤场固定式远程射雾设备采购；,安徽华塑股份有限公司,,,,
